id,placeId,googlePlaceId,descriptorType,targetPlaceId,targetDisplayName,spatialRelationship,straightLineDistanceMeters,travelDistanceMeters,containment
1441,828,ChIJq6qqSxrHp1IR6YyD6yKAQ_E,area,ChIJYea2eZDIp1IRr7wRbibYS7g,Cascade River State Park,,,,OUTSKIRTS
1442,829,ChIJl4RiU9fwplIRmq8w6PKmHCc,landmark,ChIJ1-siZRzAp1IR7qu6eUwvbOM,Gunflint Trail Historical Society,BESIDE,1.0055987,0.071624756,
1443,830,ChIJQXFw732jp1IRkr3OFK9TOIM,area,ChIJ_1kbzHuxp1IRmaIWCcakfUY,Pat Bayle State Forest,,,,WITHIN
1444,835,ChIJrXRLAl_Zi4cReH8ZmBjk-uQ,area,ChIJUedl717Zi4cRKUh-DXYmfzM,Parking lot,,,,OUTSKIRTS
1445,835,ChIJrXRLAl_Zi4cReH8ZmBjk-uQ,area,ChIJ-5V7qF_Zi4cRvGDcejPt_Ag,Pipestone National Monument,,,,WITHIN
1446,836,ChIJY0DgPDID-ocRydZRZA-4mSc,landmark,ChIJ-bAeqq0G-ocRkmiqLsBIroU,Good Earth Village,,265.247,277.3042,
1447,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,landmark,ChIJdRE-shXW94cREwmjtgp-qm4,Battle Creek Upper Afton,WITHIN,363.33798,0.0,
1448,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,landmark,ChIJRzkKQmvW94cR2LB4mg5Z7DE,Battle Creek Dog Park,,261.30026,0.0,
1449,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,landmark,ChIJoYp9kj_W94cR1OTooITAhBk,Afton Heights Park,,269.9397,0.0,
1450,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,landmark,ChIJG22DxGrW94cR8siLOSVs1oM,Battle Creek Waterworks,,365.9707,0.0,
1451,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,landmark,ChIJY5pi5qbX94cRWPWvfTbxo0U,Saint Paul Pigs Rugby Pitch,,298.46704,0.0,
1452,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,area,ChIJdRE-shXW94cR89F7AGMTmKQ,Battle Creek Upper Afton,,,,WITHIN
1453,838,ChIJyWGJ4MLV94cR-IFhthkT7QI,area,ChIJyWGJ4MLV94cRLSoSHOiqIq0,Battle Creek Regional Park,,,,OUTSKIRTS
1454,839,ChIJA6dc1Ekw-IcRIPAC0geiIgM,area,ChIJA6dc1Ekw-IcRSiNKNFi1cgE,Maiden Rock Bluff State Natural Area,,,,WITHIN
1455,840,ChIJx9GYurOaslIRRv1qbAc8Zdw,landmark,ChIJASYtNUc2rFIRMoyWjRCSTHY,St. Croix National Scenic Riverway,WITHIN,64.91102,47.506668,
1456,840,ChIJx9GYurOaslIRRv1qbAc8Zdw,landmark,ChIJsYBKdbSaslIRqIIs4qSlnBg,St Croix Laundry & Carwash Laundromat-Tanning,,136.67381,182.63884,
1457,840,ChIJx9GYurOaslIRRv1qbAc8Zdw,landmark,ChIJOSLBGrqaslIRVDU55qm88hc,"EasyITGuys - CyberSecurity, Compliance, and Managed IT Support",AROUND_THE_CORNER,161.56857,170.91498,
1458,840,ChIJx9GYurOaslIRRv1qbAc8Zdw,landmark,ChIJh5Yxp7OaslIRJuqAuhOL7Oc,"River Song Cottage ~ quiet retreat 2 bedroom - Q, T/F bunk + T trundle",DOWN_THE_ROAD,68.07523,64.97612,
1459,840,ChIJx9GYurOaslIRRv1qbAc8Zdw,landmark,ChIJA2HlyraaslIRpOqIIjf6PYw,"The Rivers Echo, Full Kitchen, Front Porch, Dogs OK, King, Amazing Hiking - Four-Bedroom House",,351.6508,422.41797,
1460,841,ChIJyZD4ysUss1IRdwccaHfXDWI,landmark,ChIJK899ysUss1IRRPXysUENXC8,Court West,WITHIN,12.073833,87.17496,
1461,841,ChIJyZD4ysUss1IRdwccaHfXDWI,landmark,ChIJ6fyc4LUps1IRFG2cKr6gEfI,KSTP-TV 5 Eyewitness News,,272.98,282.9077,
1462,841,ChIJyZD4ysUss1IRdwccaHfXDWI,landmark,ChIJ-6qxDsYss1IRWq_ZJ2bCM1s,Court International Building,,164.68674,348.58197,
1463,841,ChIJyZD4ysUss1IRdwccaHfXDWI,landmark,ChIJyZD4ysUss1IRX3Od9Aobk3M,Prepare + Prosper,BESIDE,12.189258,98.01662,
1464,841,ChIJyZD4ysUss1IRdwccaHfXDWI,landmark,ChIJJanBmMUss1IR2Ub7XK8jy8I,808 Berry Place Apartments,,132.80885,184.56711,
1465,841,ChIJyZD4ysUss1IRdwccaHfXDWI,area,ChIJrwee_aQss1IRzlAcuivzWOE,South St. Anthony Park,,,,WITHIN
1466,841,ChIJyZD4ysUss1IRdwccaHfXDWI,area,ChIJo-jPCaMss1IROHyGf7HPs5M,Saint Anthony Park,,,,OUTSKIRTS
1467,841,ChIJyZD4ysUss1IRdwccaHfXDWI,area,ChIJwW253MUss1IR8ohhjB-o7r8,Parking lot,,,,NEAR
1468,842,ChIJIbIsI085sVIRy4nkwgUmoJw,landmark,ChIJ2dDQDEg5sVIRS4Kygz7g_H4,Paulbeck's Market,,291.1219,401.58386,
1469,842,ChIJIbIsI085sVIRy4nkwgUmoJw,landmark,ChIJNwiiL085sVIR9zzOrqyl77I,Beartooth Hardware,,331.27203,498.42953,
1470,842,ChIJIbIsI085sVIRy4nkwgUmoJw,area,ChIJ8VVY4Ec5sVIRFNi-xfePc_0,Paulbeck's Market,,,,NEAR
1471,843,ChIJRbkqikBJrlIRydNpfXNyjhA,area,ChIJF6qCigdJrlIRfmIAAp-GSEM,Riverside,,,,OUTSKIRTS
1472,844,ChIJgyaQweEypVIRbFPDVFdVgyk,landmark,ChIJsxyWhR0zpVIRx2U2sCezF2o,Northwoods True Value Home Center,,345.97894,405.21298,
1473,844,ChIJgyaQweEypVIRbFPDVFdVgyk,landmark,ChIJ7R04MfQzpVIRepmdQAmYawg,Dollar General,,272.5525,320.78912,
1474,844,ChIJgyaQweEypVIRbFPDVFdVgyk,landmark,ChIJW6m1OuMypVIRRMas7nSuAqU,Franks Pharmacy,,291.0273,363.80347,
1475,844,ChIJgyaQweEypVIRbFPDVFdVgyk,landmark,ChIJwX1l9h0zpVIReJXG9i4lafI,Waschke Family Chevrolet,,236.36635,348.37332,
1476,844,ChIJgyaQweEypVIRbFPDVFdVgyk,landmark,ChIJE4jUeB0zpVIRhMqkGvEWTM0,Cabin Quilting,,366.77667,433.47098,
1477,847,ChIJuTRiMVmlpVIRYfoIJW7D5-4,landmark,ChIJ4_0zBJ66pVIR_VEsFNrrEYo,Kawishiwi Ranger District | Superior National Forest,DOWN_THE_ROAD,46.094856,25.71954,
1478,847,ChIJuTRiMVmlpVIRYfoIJW7D5-4,landmark,ChIJNZibdp66pVIROMTN5B8GZ1I,International Wolf Center,,261.4219,438.47565,
1479,849,ChIJsYNpQOPbi4cRuVR0aXqF67w,landmark,ChIJ_ZCIe-Pbi4cRrWt8jAPw2M0,Pipestone Family Campground,,315.70303,455.88785,
1480,849,ChIJsYNpQOPbi4cRuVR0aXqF67w,landmark,ChIJLdL46HPbi4cRnHIroKupVnM,Fort Pipestone,AROUND_THE_CORNER,164.67578,289.39178,
1481,849,ChIJsYNpQOPbi4cRuVR0aXqF67w,area,ChIJ-7RV1vzbi4cRDqoGNDACGXE,Leon H. Moore Park,,,,WITHIN
1482,850,ChIJBd2dHArci4cR1-pm9fHVu3E,landmark,ChIJn08e8gvci4cR8rMJpPMe6rE,GrandStay Hotel & Suites Pipestone,,318.09424,341.08273,
1483,850,ChIJBd2dHArci4cR1-pm9fHVu3E,landmark,ChIJFSidqQvci4cRF9qD7IukBbc,Pipestone County Fairgrounds,,209.78387,253.6175,
1484,850,ChIJBd2dHArci4cR1-pm9fHVu3E,landmark,ChIJT46gnQnci4cRn4eDt7MCze8,Subway,AROUND_THE_CORNER,242.67795,307.18396,
1485,850,ChIJBd2dHArci4cR1-pm9fHVu3E,landmark,ChIJfRmAmwnci4cRLuDbLpfpz6c,Antiques on the Square,AROUND_THE_CORNER,213.7372,252.77846,
1486,850,ChIJBd2dHArci4cR1-pm9fHVu3E,landmark,ChIJG3wZbfbbi4cRC9sxvFk7Vtw,Pipestone Municipal Liquor Store,AROUND_THE_CORNER,216.14789,324.67435,
1487,850,ChIJBd2dHArci4cR1-pm9fHVu3E,area,ChIJBd2dHArci4cRdObNf2PsbuI,Erickson Park,,,,OUTSKIRTS
1488,851,ChIJw7fyXeqyjocRr4BfSio5n_g,landmark,ChIJOxuJBI6yjocRKZc7pi_EkCc,Brandon Valley Intermediate School,,243.04135,304.01675,
1489,851,ChIJw7fyXeqyjocRr4BfSio5n_g,area,ChIJw7fyXeqyjocRAeO8BENtvYg,Big Sioux State Recreation Area,,,,OUTSKIRTS
1490,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,landmark,ChIJR0lajgjci4cRmGlmfqZf4bU,Pipestone Family Aquatic Center,DOWN_THE_ROAD,77.61248,75.489296,
1491,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,landmark,ChIJn08e8gvci4cR8rMJpPMe6rE,GrandStay Hotel & Suites Pipestone,,310.09296,398.30154,
1492,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,landmark,ChIJT46gnQnci4cRn4eDt7MCze8,Subway,AROUND_THE_CORNER,101.26723,156.84317,
1493,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,landmark,ChIJN5EFbwnci4cRzoX7cWb5z2c,McDonald's,AROUND_THE_CORNER,179.54294,195.80223,
1494,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,landmark,ChIJfRmAmwnci4cRLuDbLpfpz6c,Antiques on the Square,AROUND_THE_CORNER,122.56687,211.24866,
1495,852,ChIJv6YQ4Ajci4cRi1zapFgl-wY,area,ChIJv6YQ4Ajci4cRwZ4kxUDnOvo,Harmon Park,,,,OUTSKIRTS
1496,853,ChIJ0XpmGChRiYcRcpY7U-C7MAo,landmark,ChIJpeAViShRiYcR_udvYfg50Cg,Sports Cabin,,390.73407,480.17154,
1497,853,ChIJ0XpmGChRiYcRcpY7U-C7MAo,area,ChIJ0XpmGChRiYcRpNWvmbXoVMo,Split Rock Park,,,,WITHIN
1498,854,ChIJJXI4B9VQiYcRJlCTlsFGu68,area,ChIJJXI4B9VQiYcRQJHJQWUTb8k,Devil's Gulch Park,,,,OUTSKIRTS
1499,855,ChIJYyzoJXbjiIcRiuies8NdUKs,area,ChIJYyzoJXbjiIcRgqai60Jbxek,Lake Herman State Park,,,,OUTSKIRTS
1500,856,ChIJbSRzALKtjocRqxK2Jg1Mh2k,landmark,ChIJ5zK1AsCtjocRDDH67kJP8ts,Homesteader Nature Trail,AROUND_THE_CORNER,143.20966,325.20392,
1501,856,ChIJbSRzALKtjocRqxK2Jg1Mh2k,area,ChIJbSRzALKtjocR4xPtHodHysg,Beaver Creek Nature Area,,,,WITHIN
1502,857,ChIJ_ZCIe-Pbi4cRrWt8jAPw2M0,landmark,ChIJsYNpQOPbi4cRuVR0aXqF67w,Hiawatha Pageant Park,,308.80627,455.89752,
1503,857,ChIJ_ZCIe-Pbi4cRrWt8jAPw2M0,landmark,ChIJLdL46HPbi4cRnHIroKupVnM,Fort Pipestone,,203.6793,255.1391,
1504,857,ChIJ_ZCIe-Pbi4cRrWt8jAPw2M0,area,ChIJnxZ4YOTbi4cRH6OURZgBZjM,Pipestone Family Campground,,,,WITHIN
1505,858,ChIJKYKklBq2jocRgMVB5p0zVTQ,area,ChIJKYKklBq2jocR3CRTezA-wkI,Yankton Trail Park,,,,WITHIN
1506,860,ChIJKXY25O_JjocR09XBSXgT-C4,landmark,ChIJWf-FJfLJjocRVlbuqkBTgbw,Butterfly House & Aquarium,,253.05426,0.0,
1507,860,ChIJKXY25O_JjocR09XBSXgT-C4,landmark,ChIJ9-z6-O3JjocRdqwT4vlKJiw,The Outdoor Campus,,199.4825,0.0,
1508,860,ChIJKXY25O_JjocR09XBSXgT-C4,landmark,ChIJLbdB3e3JjocRRcHckIQFZlY,Oxbow Park Apartments,,351.16077,0.0,
1509,860,ChIJKXY25O_JjocR09XBSXgT-C4,landmark,ChIJd71YZ_HJjocRiOs5zfdLE2M,Caille Branch,,445.80197,0.0,
1510,860,ChIJKXY25O_JjocR09XBSXgT-C4,landmark,ChIJlbKYbe3JjocRSfFONRjH1yc,GreatLIFE Woodlake Athletic Club,,495.1903,0.0,
1511,860,ChIJKXY25O_JjocR09XBSXgT-C4,area,ChIJKXY25O_JjocRPvMqubZN1tg,Sertoma Park,,,,WITHIN
1512,861,ChIJwRloq8a1jocRP8ck4cceP5k,landmark,ChIJ2dkycsa1jocRKJP9NsVG94o,Real Estate School Pro,,276.20398,348.04065,
1513,861,ChIJwRloq8a1jocRP8ck4cceP5k,landmark,ChIJhedlqMa1jocRLorxEIOuuZg,McKennan Park Ice Rink,DOWN_THE_ROAD,60.615612,24.325554,
1514,861,ChIJwRloq8a1jocRP8ck4cceP5k,landmark,ChIJL2tJ15a1jocRxADKf10vd_c,Dakotabilities,,393.30417,465.06635,
1515,861,ChIJwRloq8a1jocRP8ck4cceP5k,landmark,ChIJdcWNicO1jocR0pgjd5KcvF4,McKennan Park Bandshell,,250.08757,478.89252,
1516,861,ChIJwRloq8a1jocRP8ck4cceP5k,area,ChIJaVsjsMa1jocRsaZ5gTl4Idk,Parking lot,,,,OUTSKIRTS
1517,861,ChIJwRloq8a1jocRP8ck4cceP5k,area,ChIJwRloq8a1jocRKeWhXP4YC0w,McKennan Park,,,,WITHIN
1518,861,ChIJwRloq8a1jocRP8ck4cceP5k,area,ChIJncGtrMa1jocRfYM7ivdYzHc,McKennan Park Swimming Pool,,,,NEAR
1519,862,ChIJgRTsVMfZi4cRY03lI1zKom8,area,ChIJs1nPemHZi4cRauUKEJJGRl8,Pipestone Wildlife Management Area,,,,OUTSKIRTS
1520,863,ChIJA5c5GpFpi4cRzxM91zjOmyo,area,ChIJ1_P28BZpi4cRMvZQZTrjFLo,Talcot Lake County Park,,,,OUTSKIRTS
1521,866,ChIJI4n6z4Gxi4cRxlZZTZ2f-U0,area,ChIJxfbuPIKxi4cRw84bLmoX0gw,Current Wildlife Management Area - Central Unit,,,,NEAR
1522,869,ChIJwS8gma33i4cRQiPTdw2Zb6U,area,ChIJwS8gma33i4cR1ZBANi-dOy0,Luverne City Park,,,,OUTSKIRTS
1523,869,ChIJwS8gma33i4cRQiPTdw2Zb6U,area,ChIJCRCY7633i4cRSqCPurzAwjA,Luverne Skatepark,,,,NEAR
1524,870,ChIJRzp0J1SCjIcRRMq6ULJhCbY,area,ChIJf03dolaCjIcRXf2huUE7icU,Chautauqua Park,,,,OUTSKIRTS
1525,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,landmark,ChIJXSTa1poei4cR8dbpkb1vshs,Westbrook-Walnut Grove Schools,,263.20175,303.46338,
1526,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,landmark,ChIJORUDioMei4cRff-fxgElit8,Laura Ingalls Wilder Museum & Tourist Center,,239.91998,376.03467,
1527,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,landmark,ChIJ2QixAoUei4cR6uG8meTIglM,United States Postal Service,,212.0788,278.40393,
1528,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,landmark,ChIJ-wnBHIUei4cRWEclFFl1NC4,Bubai Food Store,,181.65636,282.80472,
1529,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,landmark,ChIJReImEoUei4cR4dgHA8FMXv4,Walnut Grove Bar & Grill,,124.49069,224.8524,
1530,873,ChIJ5yQ_Z24fi4cR2XAbhV9yPxw,area,ChIJE6-Nl4Qei4cRrvgvL4zkdy4,Leo Thorsness Memorial Park,,,,OUTSKIRTS
1531,875,ChIJj9IbZUWCjIcRfa3yWfN01bQ,landmark,ChIJ-Tht-1mCjIcRQ4FNskvMILA,American Lutheran Church,,485.99332,0.0,
1532,875,ChIJj9IbZUWCjIcRfa3yWfN01bQ,landmark,ChIJCSeCbguDjIcR0cJtLbdC8r0,Beach Nook,,241.6231,0.0,
1533,875,ChIJj9IbZUWCjIcRfa3yWfN01bQ,area,ChIJj9IbZUWCjIcRrb89IW_FzuQ,Centennial Park,,,,WITHIN
1534,876,ChIJ____T4pli4cRB6umcn9GTQE,area,ChIJkw6LLotli4cRPJXA0BfEVy8,Maka-Oicu County Park,,,,OUTSKIRTS
1535,877,ChIJ-zguGraDjIcRUZnvS1_FrSY,area,ChIJ-zguGraDjIcR9H1nJfLvC08,Slater Park,,,,WITHIN
1536,879,ChIJFztlTev3i4cRV-B-ejVtxQU,landmark,ChIJp0F555X3i4cRTXzpqpFmTJA,Blue Mound Ice Arena,,407.0617,440.70483,
1537,879,ChIJFztlTev3i4cRV-B-ejVtxQU,landmark,ChIJr0at2Gz3i4cRH3qxuHLZgwY,The Lake,,277.3886,451.03577,
1538,879,ChIJFztlTev3i4cRV-B-ejVtxQU,landmark,ChIJT24qK6f3i4cR-HdSN9nnS2A,Big Top Tent Rental,,373.5305,475.0356,
1539,879,ChIJFztlTev3i4cRV-B-ejVtxQU,landmark,ChIJ1-kziVz3i4cR5VenkliQZqI,"Luverne Campground | Lakeside Camping, Cabins & Event Space",AROUND_THE_CORNER,299.7843,269.45612,
1540,879,ChIJFztlTev3i4cRV-B-ejVtxQU,landmark,ChIJVd-W3Lz3i4cRdU5YIHzT2Fs,The Bean,,331.1054,486.6408,
1541,880,ChIJVVVVZZ73i4cReH4QOQRB-78,area,ChIJqUeRep73i4cRdUU4WFKSDZw,Hawkinson Park,,,,WITHIN
1542,882,ChIJp62BPwD3i4cRdQ8PQDlOMLI,area,ChIJEw2JNSbxi4cR_vAcWusiB-o,Blue Mounds State Park,,,,WITHIN
1543,883,ChIJtyit-tD2i4cRLDsdO2X246A,area,ChIJEw2JNSbxi4cR_vAcWusiB-o,Blue Mounds State Park,,,,OUTSKIRTS
1544,884,ChIJK_JtWyQGi4cRGg_HsJ0F_-U,area,ChIJY9ASn30Ii4cRtFMz0sVI3og,Lake Shetek State Park,,,,OUTSKIRTS
1545,885,ChIJjcImOCuIi4cRdrt6KEqmHzo,landmark,ChIJp2Uv0i6Ii4cR43nQb7Sj728,Maverik,,472.65973,446.86118,
1546,885,ChIJjcImOCuIi4cRdrt6KEqmHzo,landmark,ChIJ5V3OeimIi4cRvXFF5FAIonM,Adrian City Campsite,AROUND_THE_CORNER,79.97142,86.49306,
1547,885,ChIJjcImOCuIi4cRdrt6KEqmHzo,landmark,ChIJ59BsFyqIi4cR6uYWUD3XHOQ,Carl's Farm Store Inc,,378.70914,485.42126,
1548,885,ChIJjcImOCuIi4cRdrt6KEqmHzo,area,ChIJg91uVSqIi4cRCEI_goBahIA,Adrian Disc Golf Course,,,,NEAR
1549,886,ChIJ-0ZlkAIdi4cRTIixdq9GPjs,landmark,ChIJ2ep9BBYci4cR3ILvedBfNNg,Plum Creek Park,DOWN_THE_ROAD,68.25661,59.825836,
1550,887,ChIJJQhNxuMHi4cRF99Fz07dg_U,landmark,ChIJdXUnCeIHi4cRNQKLiNdTBTg,Key Largo,,240.00809,282.57123,
1551,887,ChIJJQhNxuMHi4cRF99Fz07dg_U,landmark,ChIJqb6QgZmni4cR7VIf-wh1lgU,Shetek Marine,,249.74156,394.6186,
1552,887,ChIJJQhNxuMHi4cRF99Fz07dg_U,landmark,ChIJJ4BdHdQHi4cRML-sRncAwGg,Lake Shetek Resort,AROUND_THE_CORNER,227.50195,255.86362,
1553,887,ChIJJQhNxuMHi4cRF99Fz07dg_U,landmark,ChIJbTHdWVsHi4cRJ2wwPw276Lk,Pelican Cove on Lake Shetek,,231.64148,257.43942,
1554,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,landmark,ChIJp2Uv0i6Ii4cR43nQb7Sj728,Maverik,,393.5438,360.3714,
1555,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,landmark,ChIJjcImOCuIi4cRdrt6KEqmHzo,Adrian Municipal Campground,AROUND_THE_CORNER,86.4247,86.48885,
1556,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,landmark,ChIJJUpEAimIi4cRx7zbWv28aNY,Subway,,393.11096,451.83655,
1557,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,landmark,ChIJC8LqrCmIi4cRZNvDqdZ40ks,Cenex,,481.81027,479.34637,
1558,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,landmark,ChIJ59BsFyqIi4cR6uYWUD3XHOQ,Carl's Farm Store Inc,,350.56693,398.9315,
1559,888,ChIJ5V3OeimIi4cRvXFF5FAIonM,area,ChIJg91uVSqIi4cRCEI_goBahIA,Adrian Disc Golf Course,,,,OUTSKIRTS
1560,889,ChIJcdWID1ygi4cRHbDw-mQ71Ng,landmark,ChIJmyZo-lugi4cRXZiUqkPsGoQ,Murray County Historical Museum,AROUND_THE_CORNER,171.45282,215.4303,
1561,889,ChIJcdWID1ygi4cRHbDw-mQ71Ng,landmark,ChIJTTczTVmgi4cRlB4CumHVOEY,Slayton Dvs,,303.34146,373.60886,
1562,889,ChIJcdWID1ygi4cRHbDw-mQ71Ng,landmark,ChIJkQsAQ1mgi4cRjssuw8OrDvc,Murray County Central School,,340.3766,479.46548,
1563,889,ChIJcdWID1ygi4cRHbDw-mQ71Ng,landmark,ChIJZ02EfF6gi4cR6IX9BRuwgyY,Wonderworld Preschool Inc,,368.30945,497.70724,
1564,889,ChIJcdWID1ygi4cRHbDw-mQ71Ng,landmark,ChIJna3M0l6gi4cR_ZUK8iosLj0,Shetek Dental Care,,459.8036,492.4171,
1565,890,ChIJ____j6yEjIcRZeH5vqnX6aU,area,ChIJvY9GEquEjIcRQtz1jEiR1Tc,Lake Ocheda Game Refuge,,,,WITHIN
1566,891,ChIJ2Yh_Edczi4cRWMpRwWtz0I8,area,ChIJwWh0jJEyi4cRPRLtBFQW1fg,Mounds regional park,,,,OUTSKIRTS
1567,892,ChIJ_bw2J3uH9IcR6PZ4n5Y3Hj8,area,ChIJo5CXlaKG9IcRe55YXL6lVqk,Perch Lake County Park,,,,WITHIN
1568,893,ChIJ70oJry3w9IcR-K6WRrxKvCw,area,ChIJmep2GS3w9IcRTaDq1e_V12w,Lake Hanska County Park,,,,OUTSKIRTS
1569,894,ChIJpTKTq1dMi4cRd6RQveZtMY8,landmark,ChIJS_nOnVdMi4cRg2uALMKWfVk,Windom Community Center,,151.94423,297.00104,
1570,894,ChIJpTKTq1dMi4cRd6RQveZtMY8,area,ChIJT5dyV1ZMi4cRWGPTpLkxGhc,Tegels Park,,,,WITHIN
1571,895,ChIJ27NpSnCi9IcRZQzJasu8q0c,area,ChIJB1trUnCi9IcRWa4_9Mcb5EM,Cedar Hanson Park,,,,WITHIN
1572,896,ChIJm7_eSAz19IcRU0sh7i_X3DA,landmark,ChIJW2Wrhw719IcRKaNgoJLddvg,Madelia Campground at Watona Park,,239.9803,378.8747,
1573,896,ChIJm7_eSAz19IcRU0sh7i_X3DA,area,ChIJm7_eSAz19IcRVacqb1sjc-o,Watona Park,,,,OUTSKIRTS
1574,897,ChIJe-G8Cn-tjIcR_jZ3pdQpb9k,landmark,ChIJUyHx3RZU84cRSiQM02ehPM0,Loon Lake Campground,BESIDE,443.9158,0.22172546,
1575,897,ChIJe-G8Cn-tjIcR_jZ3pdQpb9k,area,ChIJUTjdp3-tjIcRWSdprYAlMGc,Robertson Park,,,,OUTSKIRTS
1576,897,ChIJe-G8Cn-tjIcR_jZ3pdQpb9k,area,ChIJYRnbZnytjIcRSWZltXK3aFg,Loon Lake Waterfowl Production Area,,,,NEAR
1577,900,ChIJ37aliniyjIcRQHb5-6FIKzQ,landmark,ChIJlZkANnayjIcRY_DjNM9nzQ8,Loon Lake Store and Bait Shop,,470.92,474.3202,
1578,900,ChIJ37aliniyjIcRQHb5-6FIKzQ,area,ChIJJTV0EoetjIcRMVezpx9EPas,Browns Park South,,,,OUTSKIRTS
1579,902,ChIJTy451AFV84cRk6obLTbcCAw,landmark,ChIJ8xTfdBhU84cRf7J-GF9thgs,Jackson Housing Authority,,47.685177,51.0887,
1580,902,ChIJTy451AFV84cRk6obLTbcCAw,landmark,ChIJwa7RixFU84cRMm7v2oMwUbA,Lewis Chiropractic Center,,332.6883,379.12317,
1581,902,ChIJTy451AFV84cRk6obLTbcCAw,landmark,ChIJw4NAlBFU84cRaIkLkgy1P4o,Casey's,,427.18536,452.81552,
1582,902,ChIJTy451AFV84cRk6obLTbcCAw,landmark,ChIJUcNteBdU84cRQZigEIMe0nA,Historic State Theatre,,344.71973,414.65524,
1583,902,ChIJTy451AFV84cRk6obLTbcCAw,landmark,ChIJTxMYwD5U84cRakC58kGdDAI,Lewis Family Drug - Jackson,,305.91385,494.2783,
1584,902,ChIJTy451AFV84cRk6obLTbcCAw,area,ChIJreb2pSJU84cROxKtQzA-MTI,Ashley Park,,,,OUTSKIRTS
1585,903,ChIJAQAAMPy59IcRRkAoC1-tzvI,landmark,ChIJM8Un0ky59IcROOqj-TlH0Es,Mountain Lake Archeological Site,,97.95471,125.86903,
1586,903,ChIJAQAAMPy59IcRRkAoC1-tzvI,area,ChIJ6y1rLPy59IcRh3RkKv81fsY,Mountain County Park,,,,WITHIN
1587,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,landmark,ChIJ-5o38y9Wi4cRooSBRosDMF4,THE SHED CHILL n' GRILLE,,375.00162,460.63037,
1588,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,landmark,ChIJN0l0YztWi4cRQm35eIR_fi8,Colonial Manor Nursing Home,AROUND_THE_CORNER,308.91653,262.7019,
1589,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,landmark,ChIJqSHJWyNWi4cRJ0YsAQd-3QI,Bethlehem Lutheran Church,,156.6442,251.89197,
1590,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,landmark,ChIJA-UfaCRWi4cRzztEMYGEF7w,Immanuel Lutheran Church,,327.80582,415.87247,
1591,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,landmark,ChIJV4IMZSRWi4cR4k9SYvlj5zQ,Immanuel Lutheran School,,327.23203,415.9796,
1592,904,ChIJxWA1yCRWi4cRG9ld9cra1ac,area,ChIJDWfXtiRWi4cR8n7FsYaLmOE,North City Park,,,,OUTSKIRTS
1593,905,ChIJPzw1bigzi4cR-ElZbuNlHq8,area,ChIJPzw1bigzi4cRpnRE_GptF00,Rock Ridge Prairie Scientific and Natural Area,,,,OUTSKIRTS
1594,906,ChIJazzqKBGT9IcRMI_ug_kfgSM,landmark,ChIJ58khKBGT9IcRSTEtJ4mgwjc,Dairy Queen (Treat),AROUND_THE_CORNER,149.91814,172.23868,
1595,906,ChIJazzqKBGT9IcRMI_ug_kfgSM,landmark,ChIJm6ZV8hOT9IcRswWt-lVvm3Q,bp,,319.61636,257.5994,
1596,906,ChIJazzqKBGT9IcRMI_ug_kfgSM,landmark,ChIJh29Wdz6T9IcROhY828VW25s,Watonwan County Fair,,169.54567,316.63892,
1597,906,ChIJazzqKBGT9IcRMI_ug_kfgSM,landmark,ChIJixrORZeT9IcRkNrJ6PZZd9k,O'Reilly Auto Parts,AROUND_THE_CORNER,231.2236,261.9675,
1598,906,ChIJazzqKBGT9IcRMI_ug_kfgSM,landmark,ChIJ2wsuSxGT9IcRVK0VcbB1uj0,China Restaurant,AROUND_THE_CORNER,197.71295,182.05176,
1599,907,ChIJUyHx3RZU84cRSiQM02ehPM0,area,ChIJUTjdp3-tjIcRWSdprYAlMGc,Robertson Park,,,,OUTSKIRTS
1600,907,ChIJUyHx3RZU84cRSiQM02ehPM0,area,ChIJYRnbZnytjIcRSWZltXK3aFg,Loon Lake Waterfowl Production Area,,,,NEAR
