id,parkId,campgroundId,credit,title,altText,caption,url
3194,194,,NPS Photo / Sierra Willoughby,Manhattan from Castle Williams,Canon and Manhattan Skyline from top of castle,"A civil war era canon sitting upon the top of Castle Williams juxtaposes the new and old, with the glimering shine of Manhattan in the background",https://www.nps.gov/common/uploads/structured_data/14F6F12D-D98B-A5BE-50BF4FD9277B0DA4.jpg
3195,195,,NPS/M.Quinn,Grand Canyon Mather Point Sunset on the South Rim,"The canyon glows orange as people visit Mather Point, a rock outcropping that juts into Grand Canyon",People come from all over the world to view Grand Canyon's sunset,https://www.nps.gov/common/uploads/structured_data/3C7B12D1-1DD8-B71B-0BCE0712F9CEA155.jpg
3196,195,,NPS/M.Quinn,Grand Canyon National Park: Desert View Watchtower (South Rim),The Desert View Watchtower looms 70 feet into the air over a vast and dramatic view of the canyon.,"The Watchtower is located at Desert View, the eastern-most developed area on the South Rim of Grand Canyon National Park.",https://www.nps.gov/common/uploads/structured_data/3C7B15A4-1DD8-B71B-0BFADECB506765CC.jpg
3197,195,,NPS/M.Quinn,Looking down the Colorado River from Nankoweap at river mile 53,Tall canyon walls frame the wide Colorado river weaving back and forth.,A view down the Colorado river from Nankoweap in Marble canyon.,https://www.nps.gov/common/uploads/structured_data/3C7B1720-1DD8-B71B-0B74DCF6F887A960.jpg
3198,196,,NPS/T. Miller,Hudson Point,Near a cliff edge the sun sets in the distance.,The sun sets behind the Pakoon Basin.,https://www.nps.gov/common/uploads/structured_data/5FEA14DD-DA42-DE40-C979416A86C8A4AC.jpg
3199,196,,NPS/M. Draper,Driving the sage flat,A UTV drives down a road surrounded on both sides by sage,Visitors enjoy exploring the roads on the monument.,https://www.nps.gov/common/uploads/structured_data/6045DD15-EB92-8627-85342FA4F06DCEBE.jpg
3200,196,,NPS/M. Draper,Camping sunset,The sun sets behind a grove of ponderosa trees lighting up an orange tent with a warm glow,Campsites on the monument are primitive as there is no designated campground.,https://www.nps.gov/common/uploads/structured_data/604CD29B-9450-FC46-149B6651316A4349.jpg
3201,196,,NPS/M. Draper,Waring Ranch,Looking across a long narrow stockpond. Green grass slopes towards the water.,Areas such as Waring Ranch give a glimpse into ranching operations in the early and mid-20th century,https://www.nps.gov/common/uploads/structured_data/60798D9F-974F-C923-0C99B0DB97F2BF2C.jpg
3202,196,,NPS/G. Woodall,Fall sunset,"The setting sun sits above trees and shrubs adorned with hues of orange, red and green.",Sunrise and sunsets hallmark the vast landscapes of the monument.,https://www.nps.gov/common/uploads/structured_data/6099FCCB-C94F-7811-EC4ED5DFD0FE679A.jpg
3203,197,,NPS,Historic Depot from Mount Rose,"Log buildings, stockade fence and dock near a large lake.",Spring is a great time to hike to the Mount Rose Overlook.,https://www.nps.gov/common/uploads/structured_data/7BB4A2E5-EF50-21A2-E590D580DE06718A.jpg
3204,197,,NPS Photo / GM Spoto,Historic Depot in Spring,Historic wooden buildings on a bright green lawn in front of a lake.,Experience fur trade history on the shore of Lake Superior.,https://www.nps.gov/common/uploads/structured_data/12235CDB-D43A-4807-EFA0C9F352813A42.jpg
3205,197,,NPS Photo,Ojibwe Village (Anishinaabe Odena),Birch bark lodges among trees.,The Ojibwe Village is located in the Historic Depot,https://www.nps.gov/common/uploads/structured_data/3C7C8EA4-1DD8-B71B-0B4BF6FB13E9E98D.jpg
3206,197,,NPS Photo,Seneca Sunflowers Canoe Warehouse,Sunflowers blossoms in front of log building,Colorful blossoms in the Three Sister's Garden,https://www.nps.gov/common/uploads/structured_data/3C7C4D12-1DD8-B71B-0B0DC781CF2D7501.jpg
3207,197,,NPS Photo,"Historic Depot, Hat Point",Three log buildings with Lake and point of land in background.,Fall is a great time to hike the Mount Rose Trail,https://www.nps.gov/common/uploads/structured_data/3C7C8B5E-1DD8-B71B-0BA20EF8040D873E.jpg
3208,197,,NPS Photo,Mount Rose Trail overlooks Historic Depot & Grand Portage Bay,Stockade fence and log building overlooking Lake Superior,Beautiful scenary welcomes Fall visitors to Grand Portage.,https://www.nps.gov/common/uploads/structured_data/3C7C2F07-1DD8-B71B-0B85AFDB9962EAE1.jpg
3209,197,,NPS Photo / GM Spoto,Historic Depot in Snow,Historic wooden buildings behind a palisade in a snowy landscape.,The Depot is closed in winter and the Heritage Center and trails are open.,https://www.nps.gov/common/uploads/structured_data/242F987D-A5C9-C97D-FA692D01CE985AE4.jpg
3210,197,,NPS Photo,Historic Depot From Mount Rose,"Log buildings, stockade fence and dock near Lake.",Fall is a great time to hike to the mount Rose overlook.,https://www.nps.gov/common/uploads/structured_data/3C7C8D39-1DD8-B71B-0BF3949196825188.jpg
3211,198,,NPS Photo / D. Lehle,North Fork Cascade Canyon,"Backpackers in North Fork Cascade Canyon, Grand Teton behind",Backpackers in North Fork Cascade Canyon approaching Paintbrush Divide.,https://www.nps.gov/common/uploads/structured_data/3C7FA4C5-1DD8-B71B-0B7FCC54E43FEE79.jpg
3212,198,,NPS Photo / D. Lehle,Winter Sunrise on the Teton Range,Winter sunrise on snow-covered Teton Range,Winter sunrise on snow-covered Teton Range,https://www.nps.gov/common/uploads/structured_data/3C7FA7B7-1DD8-B71B-0B7B45B73D1C90C3.jpg
3213,198,,NPS Photo / D. Lehle,Grizzly Bear,Grizzly bear running through dry grass with shrubs behind,Grizzly bears are found throughout Grand Teton National Park,https://www.nps.gov/common/uploads/structured_data/3C7FA923-1DD8-B71B-0B30EAF26172B37E.jpg
3214,198,,NPS Photo / D. Lehle,Lake Solitude with the Cathedral Group,Lake Solitude with the high Teton Peaks beyond during summer,Lake Solitude is a favorite hiking destination in the park.,https://www.nps.gov/common/uploads/structured_data/3C7FAC1D-1DD8-B71B-0B1A9E05DFA2AD10.jpg
3215,198,,NPS Photo / D. Lehle,Oxbow Bend and Mount Moran,Oxbow Bend on the Snake River during fall with golden aspens and Mount Moran in the background.,Mount Moran at Oxbow Bend is a classic autumn view.,https://www.nps.gov/common/uploads/structured_data/3C7FAD94-1DD8-B71B-0B3909D0F78F4B29.jpg
3216,198,,NPS Photo / D. Lehle,Visitors at the Snake River Overlook,"Mother in pink shirt, child in orange shirt, the Snake River below and the Teton Range beyond.",The Snake River Overlook is a where Ansel Adams took his iconic image of the Teton Range.,https://www.nps.gov/common/uploads/structured_data/3C7FB060-1DD8-B71B-0BC5EE916AAA7E86.jpg
3217,198,,NPS Photo,John Moulton Barn at Mormon Row,Historic Moulton Barn with visitors and the Teton Range beyond.,"Two Moulton brothers built adjacent icon barns on Mormon Row. John's barn is pictured. T.A., his brother, built a barn just to the south.",https://www.nps.gov/common/uploads/structured_data/3C7FBF1F-1DD8-B71B-0B9125A1004AB2D5.jpg
3218,198,,NPS Photo / M. Nicklas,American Pika (Ochotona princeps),American Pika perched on a granite boulder,American Pika live in rockfall areas.,https://www.nps.gov/common/uploads/structured_data/3C7FC084-1DD8-B71B-0BA15A2029FE25D5.jpg
3219,198,,NPS Photo / Potter,Moose,Bull moose with large antlers walking through fall grasses,"In the fall, bull moose antlers have lost their velvet readying for the rut.",https://www.nps.gov/common/uploads/structured_data/3C7FC1D0-1DD8-B71B-0BE07FCB0A12AC0B.jpg
3220,198,,NPS Photo,Schwabacher Landing,beaver pond at Schwabacher landing reflecting the Teton Range in early summer,The beaver ponds near Schwabacher Landing can produce beautiful reflections of the Teton Range.,https://www.nps.gov/common/uploads/structured_data/3C7FC332-1DD8-B71B-0B33576EE630E247.jpg
3221,198,,NPS Photo,Arrowleaf Balsamroot,yellow arrowleaf balsamroot blooms with Teewinot Peak towering beyond,Arrowleaf Balsamroot is a bright splash of color during early summer.,https://www.nps.gov/common/uploads/structured_data/3C7FC5D7-1DD8-B71B-0BD39976D94BEA47.jpg
3222,199,,NPS Photo,The Ranch House,A front view of the ranch house.,The front portion of the ranch house was originally built by Canadian fur trader Johnny Grant in 1862.,https://www.nps.gov/common/uploads/structured_data/3C7F26F9-1DD8-B71B-0B805195D3FAF5BF.jpg
3223,199,,NPS Photo,The Ranch House,A view of the rear of the ranch house.,The rear portion of the ranch house was an addition put on by Conrad Kohrs in 1891.,https://www.nps.gov/common/uploads/structured_data/3C7F237D-1DD8-B71B-0B7D5D0FC50EE860.jpg
3224,199,,NPS Photo / Austin Bousquet,Deer Lodge Mountain,Deer Lodge Mountain rises up over the pastures of Grant-Kohrs Ranch National Historic Site.,"Deer Lodge Mountain, and the rest of the Flint Creek Range, directly influence the weather in the valley below.",https://www.nps.gov/common/uploads/structured_data/3C7F2592-1DD8-B71B-0B473ACBB50D926C.jpg
3225,199,,NPS Photo/ Richard Headley,Reveal,"Fenced green pasture in front, 3 ranch buildings across center, blue sky with large white clouds.",Many people are surprised by the first glimpse of the historic ranch buildings.,https://www.nps.gov/common/uploads/structured_data/97BD6FCE-CCEB-AAD1-B663745ABDB7CE5C.jpg
3226,199,,NPS Photo,Cattle Herd Moving,Herd of cattle moving from back right to front left in front of historic buildings,"The ranch cattle herd contains Hereford, Shorthorn and Texas Longhorn, which were popular breeds during the Open Range Cattle Era",https://www.nps.gov/common/uploads/structured_data/BF36CC91-07B5-850E-124A16A2D39982DD.jpg
3227,199,,NPS Photo/ Lori Jensen,Cowboy on Horseback with Cattle,"Historic buildings surround fenced pasture, cattle being moved by cowboy on horseback toward viewer.",The American Cowboy developed during the Open Range Era and became a cultural icon.,https://www.nps.gov/common/uploads/structured_data/BFB894D0-C2B7-08B9-95B480E9905BF808.jpg
3228,200,,NPS Photo,Wheeler cirque,blue sky with green trees in mountain cirque,Trail to ancient bristlecone pine trees.,https://www.nps.gov/common/uploads/structured_data/FD29737E-9549-8EF4-90C1076486DE559A.jpeg
3229,200,,Kelly Carrol,Bristlecone at night,Bristlecone pine tree with a dark blue sky behind it with a bright Jupiter shining,Planets like Jupiter shine bright at Great Basin,https://www.nps.gov/common/uploads/structured_data/5F04461D-A4FD-8285-D2F63B264237D90C.jpg
3230,200,,NPS Photo,Lehman Caves Grand Palace Parachute formation,Brown and tan cave formation in the shape of a parachute,Lehman Caves of Great Basin National Park offers incredible views of a rare subterranean world.,https://www.nps.gov/common/uploads/structured_data/7B7499DC-0524-6350-FEE17484562DE778.jpg
3231,200,,Tom Auchter,Milky Way at Great Basin National Park,Colorful Milky Way over the red lit Lehman Caves Visitor Center,Come see the Milky Way at Great Basin National Park. Remember to check the moon phase.,https://www.nps.gov/common/uploads/structured_data/54B2591D-BE7F-C50A-A1C069132CD3FA1C.jpg
3232,200,,NPS Photo,Great Basin Visitor Center,Tan and green Visitor center with mountains in the background.,Great Basin Visitor Center just six miles from the park entrance,https://www.nps.gov/common/uploads/structured_data/7B044BE0-C96F-A30E-546520529A456B57.jpg
3233,200,,NPS Photo,Alpine Flowers,"White, yellow,, and pink alpine flowers.",Flowers grow even at the high altitudes of the Great Basin National Park,https://www.nps.gov/common/uploads/structured_data/7B10375F-92FE-77A4-A3E83F2F98E7C33D.jpg
3234,200,,NPS Photo,Golden Eagle,Golden Eagle flying with wings spread wide,"Wildlife is abundant at Great Basin National Park including birds, deer, fish, and mountain lion.",https://www.nps.gov/common/uploads/structured_data/7B5F2CE2-010C-9E2E-4A0726C1F4AD4095.jpg
3235,200,,NPS Photo,Snow Covered Mountains,Snow covered mountains with brown trees in the foreground,"Snow can come early, even in the fall at Great Basin.",https://www.nps.gov/common/uploads/structured_data/7B308D3B-D910-3EB0-4C04E215333F2C5D.jpg
3236,200,,Charlie Reed,Comet NEOWISE,Ancient bristlecone with comet NEOWISE in the background,Great Basin National Park offers truly dark-skies that rarely seen within the United States.,https://www.nps.gov/common/uploads/structured_data/AED0DAB8-0FB7-5710-46732DF80111AC64.jpg
3237,201,,Tim Kiser,Great Egg Harbor River,Still river in the winter with leafless trees on either side,"Great Egg Harbor River downstream from Mill Street (New Jersey Route 559) in Mays Landing, New Jersey",https://www.nps.gov/common/uploads/structured_data/69830EAB-1DD8-B71B-0B2995AFD827B8FB.jpg
3238,201,,NPS Photo,Gibson Creek,Sun setting over the river.,Gibson Creek,https://www.nps.gov/common/uploads/structured_data/425BFE7C-1DD8-B71B-0BEAD91965AC7890.jpg
3239,201,,Akers,Floating Classrooms,School group examines a fish held by the instructor.,Students learn about river resources on a floating classroom.,https://www.nps.gov/common/uploads/structured_data/4264700A-1DD8-B71B-0BE6A35701B10E72.jpg
3240,201,,NPS Photo,Haley's Comet over the Great Egg Harbor River,Bright white comet in the early night sky reflects over the river.,Haley's Comet over the Great Egg Harbor River,https://www.nps.gov/common/uploads/structured_data/4276EC67-1DD8-B71B-0B3D7FCEDB5CFD39.jpg
3241,201,,Palmer,Great Egg Harbor River,Winding river surrounded by grasslands on a cloudy day.,The Great Egg Harbor River,https://www.nps.gov/common/uploads/structured_data/4289A3A9-1DD8-B71B-0BFCF884DB700B09.jpg
3242,201,,NPS Photo,Tuckahoe Osprey,Medium sized Osprey in a next along the river,Tuckahoe Osprey,https://www.nps.gov/common/uploads/structured_data/42912E18-1DD8-B71B-0BB2C9B86833D9CF.jpg
3243,202,,NPS,Great Falls,Water pouring down rocks at Great Falls,"Great Falls, Virginia",https://www.nps.gov/common/uploads/structured_data/F3B82E17-CE9F-1035-D33AE07C0819BBD2.jpg
3244,202,,NPS,Great Falls,Water rushes over jagged rocks,The Potomac River rushes down the Great Falls on the Virginia-Maryland border.,https://www.nps.gov/common/uploads/structured_data/3C85E2E1-1DD8-B71B-0BD052D2CE78598E.jpg
3245,202,,NPS,Evening at Great Falls,Great Falls with a purple sky near dusk,Great Falls in the Evening,https://www.nps.gov/common/uploads/structured_data/F3DA0A97-C846-5EA6-71FA0794AC7D6D2A.jpg
3246,202,,NPS,Great Falls Aerial,An aerial shot of the Great Falls.,An aerial shot of Great Falls.,https://www.nps.gov/common/uploads/structured_data/F135C708-C6AF-5DB7-A09B79EB4A550EC2.jpg
3247,202,,NPS,View of Great Falls from Virginia,Water rushing over rocks,A view of Great Falls from Virginia,https://www.nps.gov/common/uploads/structured_data/F335ABA6-F22B-DA34-275BEEFF655A9114.jpg
3248,203,,NPS/Patrick Myers,Dunes and Crestone Peaks at Sunset,"Grasslands, large dunes, and snow-capped peaks at sunset",The view at the park entrance contrasts giant dunes and snow-capped mountains.,https://www.nps.gov/common/uploads/structured_data/BC4ACB4C-0A6D-0188-E9A6AA1217827461.jpg
3249,203,,NPS/Patrick Myers,Girls Sand Sledding,Girls Sand Sledding,"Rent specially designed sand sleds to slide on the dry sand.  Note: cardboard, snow sleds, saucers, and other items don't slide on dry sand.",https://www.nps.gov/common/uploads/structured_data/3C7CE6BD-1DD8-B71B-0B572A2B7842A510.jpg
3250,203,,,"Elk, Grasslands, Dunes, and Sangre de Cristo Mountains","Elk, Grasslands, Dunes, and Sangre de Cristo Mountains","Elk are sometimes seen by visitors along the park entrance road or County Lane 6, primarily fall through spring.",https://www.nps.gov/common/uploads/structured_data/3C7CFDEA-1DD8-B71B-0B5A198106C9A109.jpg
3251,203,,NPS/Kris Illenberger,"Lower Sand Creek Lake, Great Sand Dunes National Preserve","Lower Sand Creek Lake, Great Sand Dunes National Preserve",Spectacular alpine lakes are part of the backcountry of Great Sand Dunes National Preserve,https://www.nps.gov/common/uploads/structured_data/3C7D0109-1DD8-B71B-0B95485B738AE811.jpg
3252,203,,NPS/Patrick Myers,"Upper Sand Creek Basin, Great Sand Dunes National Preserve","Upper Sand Creek Basin, Great Sand Dunes National Preserve","Sand Creek Basin, part of Great Sand Dunes National Preserve, contains lush forests and alpine lakes.",https://www.nps.gov/common/uploads/structured_data/3C7D0254-1DD8-B71B-0B302F546130C0B3.jpg
3253,203,,NPS/Patrick Myers,"Fall Colors Along Mosca Creek, Great Sand Dunes National Park","Fall Colors Along Mosca Creek, Great Sand Dunes National Park","Fall is a pretty time to visit the park, with great colors and generally nice weather.",https://www.nps.gov/common/uploads/structured_data/3C7D0B9A-1DD8-B71B-0B62FA4120CA0DE8.jpg
3254,203,,NPS/Patrick Myers,"Gold Cottonwoods, Dunes, and Cleveland Peak","Gold cottonwood trees, large dunes, a silver cloud, and snow-capped mountain",Experiencing Great Sand Dunes in the quieter seasons of fall and winter can be a rewarding experience.,https://www.nps.gov/common/uploads/structured_data/B841835F-9E6C-AB24-2A2DCCD0200F302B.jpg
3255,203,,NPS/Patrick Myers,Girl Floating Medano Creek,A teen girl sits on a floatation device,"Visitors can float Medano Creek's waves during late spring peak flow, in years of good snowpack",https://www.nps.gov/common/uploads/structured_data/BEB545F8-F6F7-AA30-7B7567CB4A800D66.jpg
3256,204,,Kristina Plaas,Frosty Morning in Cades Cove,"A thick layer of frost covers the fields, trees, and mountains in Cades Cove.",Wintertime brings a quiet beauty to the Great Smoky Mountains.,https://www.nps.gov/common/uploads/structured_data/3C80E3F4-1DD8-B71B-0BFF4F2280EF1B52.jpg
3257,204,,Kristina Plaas,"""Smoke"" Rising From the Mountains",Wisps of fog hang over the forests in the mountains.,The park gets its name from mists that often rise like smoke from the mountains.,https://www.nps.gov/common/uploads/structured_data/3C80EC37-1DD8-B71B-0B87F63E8B030D15.jpg
3258,204,,NPS / Bob Carr,Winter in the Smokies,A clear sky with a vast snowy mountain scene.,"The Smokies receives snow periodically throughout the winter, mostly at higher elevations.",https://www.nps.gov/common/uploads/structured_data/62D22291-ECC1-C9C6-D4C249F41BC599CC.jpg
3259,204,,Kristina Plaas,"The ""Wildflower National Park""",A hillside in the forest covered with white trillium flowers,"Wildflowers, such as these white trillium, can be found blooming from February through November in the park.",https://www.nps.gov/common/uploads/structured_data/3C80F02B-1DD8-B71B-0BBC2DFD4E9349E9.jpg
3260,204,,NPS Photo,Fall Colors Near Newfound Gap,Bright gold and red leaves shine through the fog in a forest.,Fall leaf season is one of the busiest times of year in the park.,https://www.nps.gov/common/uploads/structured_data/3C80F1CC-1DD8-B71B-0B784AC1BCA74166.jpg
3261,204,,Sam Hobbs,Fall Meets Winter,Gold and red fall colors fill the valleys while snow coats the mountain tops.,"In spring and fall, weather in the foothills can be pleasant, while snow and cold rule on the mountain tops.",https://www.nps.gov/common/uploads/structured_data/3C80F6C9-1DD8-B71B-0B33F35922A21B3B.jpg
3262,204,,"Danielle Austen, Artist-in-Residence 2015",The Waters of Roaring Fork Below Grotto Falls,Rhododendron bushes line the banks of a stream filled with large boulders.,Abundant rainfall means lush forests and beautiful stream scenes in the Great Smoky Mountains.,https://www.nps.gov/common/uploads/structured_data/3C80EEE2-1DD8-B71B-0BC2620AAA57D7CA.jpg
3263,204,,Kristina Plaas,A Foggy Morning at Cades Cove Methodist Church,"Tombstones stand in front of a white, wooden church on a foggy morning.","Historic buildings such as churches, gristmills, barns, and homes allow visitors to get a feel for life in the mountains before the national park was created.",https://www.nps.gov/common/uploads/structured_data/3C80EDBC-1DD8-B71B-0B743AF911FE7557.jpg
3264,205,,NPS Photo,Green Springs,Historic building at Green Springs,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/00E4FBBD-1DD8-B71B-0B674A3BE15ACF42.jpg
3265,205,,NPS Photo,Green Springs,Historic church,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/00EBC88F-1DD8-B71B-0B2B91E661E76586.jpg
3266,205,,NPS Photo,Green Springs,Yellow historic house,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/00F290F1-1DD8-B71B-0BE667F9DDB5B4FA.jpg
3267,205,,NPS Photo,Green Springs,Yellow Historic House,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/00FC4065-1DD8-B71B-0B14E3F4007B7C37.jpg
3268,205,,NPS Photo,Green Springs,White historic house,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/0101673E-1DD8-B71B-0B62C3114C477782.jpg
3269,206,,NPS/G Wilson,Tent in the Greenbelt Park campground,Tent in the Greenbelt Park campground,Camp within 13 miles of the Nation's Capital,https://www.nps.gov/common/uploads/structured_data/44A5DD06-1DD8-B71B-0B61B91EB87117B2.jpg
3270,206,,NPS,New grill in the Greenbelt Park Maryland campground,a round back grill with grill on top on a campsite in the Greenbelt Park campground,Enjoy a campfire in the new grill under the stars at Greenbelt,https://www.nps.gov/common/uploads/structured_data/F231A77E-0FEF-0810-73C5205ABA988D4C.jpg
3271,206,,NPS Photo,"Trees in Greenbelt Park, Maryland",trees in Greenbelt Park,"Enjoy the beautiful forest in the Urban Oasis of Greenbelt Park,Maryland",https://www.nps.gov/common/uploads/structured_data/3C7F7CEA-1DD8-B71B-0B324D95E5E90CDD.jpg
3272,206,,NPS Photo,Father and son relaxing in the Greenbelt Park campground,Father and son sitting in chairs reading in the Greenbelt Park campground,A family weekend getaway at the Greenbelt Park campground,https://www.nps.gov/common/uploads/structured_data/3C7F808E-1DD8-B71B-0B309AAC70EA8407.jpg
3273,206,,NPS Photo,"Fall Colors in the Sweetgum Picnic Area, Greenbelt Park, Maryland","Fall Colors in the Sweetgum Picnic Area, Greenbelt Park, Maryland","Fall Colors in the Sweetgum Picnic Area, Greenbelt Park, Maryland",https://www.nps.gov/common/uploads/structured_data/3C7F8234-1DD8-B71B-0B30DBD48002A076.jpg
3274,206,,NPS Photo,Perimeter Trail bridge in Greenbelt Park,bridge in Greenbelt Park,Enjoy the beautiful trails of Greenbelt Park,https://www.nps.gov/common/uploads/structured_data/3C7F7B4F-1DD8-B71B-0B182C0948A58ACD.jpg
3275,206,,NPS,Spring and Fall Campfire Programs at Sunset,campfire in the forefront and people watching a campfire program in the background,Enjoy a free campfire program under the stars at the Greenbelt Park campground,https://www.nps.gov/common/uploads/structured_data/6B73302C-9967-46AE-5BDF8B2D15CB0645.jpg
3276,207,,NPS/Bieri,El Capitan,El Capitan with blooming claret cup cacti,Blossoming claret cup cacti add a splash of color to the Chihuahuan desert.,https://www.nps.gov/common/uploads/structured_data/3C825533-1DD8-B71B-0B6FDF436F604A3C.jpg
3277,207,,NPS/Yates,Flooded Salt Flats,the slat flats become flooded during monsoon months after large rain events.,"After the monsoon storms, the salt flats will often become flooded creating a seasonal lake.",https://www.nps.gov/common/uploads/structured_data/3C825A11-1DD8-B71B-0BAAA0BDF174AA2F.jpg
3278,207,,NPS/Flores,Devil's Hall Fall Colors,Fall colors in Devil's Hall,Changing maple trees line the Devil's Hall trail during the fall months.,https://www.nps.gov/common/uploads/structured_data/3C8256DA-1DD8-B71B-0B7E4BE83A8B56F9.jpg
3279,207,,NPS/Buehler,Pratt Cabin,Pratt Cabin in McKittrick Canyon,Pratt Cabin is nestled in McKittrick Canyon with abundant trees and,https://www.nps.gov/common/uploads/structured_data/3C82588D-1DD8-B71B-0B233383D71368EB.jpg
3280,207,,NPS Photo/Bieri,The Bowl wildflowers,wildflowers blossom along The Bowl trail,"During the spring months, wildflowers are a common sight along The Bowl trail.",https://www.nps.gov/common/uploads/structured_data/3C82A652-1DD8-B71B-0B7E219169341CAD.jpg
3281,207,,NPS/K/ Poteet,Entrance Sign,A metal and stone entrance sign stands in front of a building and desert mountains,Entrance sign at Pine Springs,https://www.nps.gov/common/uploads/structured_data/AC3F41C8-CB05-1F59-18AFF80496BA94D1.jpg
3282,208,,NPS Photo,General Nathanael Greene Monument,Bronze and granite monument of General Nathanael Greene on horseback,The General Greene Monument is a focal point of commemoration on the battlefield,https://www.nps.gov/common/uploads/structured_data/F649327B-9F59-A88D-E8A82709DC7B2970.jpg
3283,208,,NPS Photo,Hoskins' House and Kitchen,Hoskins' House and Kitchen Located on the Grounds of the Colonial Heritage Center,Hoskins' House and Kitchen Located on the Grounds of the Colonial Heritage Center,https://www.nps.gov/common/uploads/structured_data/CE61F31C-1DD8-B71B-0BD2BB32B3ADB1EF.jpg
3284,208,,NPS Photo,Historic New Garden Road,A gravel path winds through a forest,The Historic New Garden Road was a colonial highway and the location of the artillery during the Battle of Guilford Courthouse,https://www.nps.gov/common/uploads/structured_data/F66087A6-0A7E-1630-1074B30166FC2711.jpg
3285,208,,NPS Photo,6 pounder cannons,Two cannons on grey carriages (wheels) sit in a forest,"Anthony Singleton used two 6 pounder cannons like these reproductions at the American Third Line, the final battle point",https://www.nps.gov/common/uploads/structured_data/F833B7C2-D107-5AA8-B4CA3F93767D54B6.jpg
3286,208,,NPS Photo,18th Century Field Drum,18th Century Field Drum at Guilford Courthouse National Military Park,18th Century Field Drum at Guilford Courthouse National Military Park,https://www.nps.gov/common/uploads/structured_data/D099B945-1DD8-B71B-0B0BD8F54CD1E8BD.png
3287,209,,NPS/Doggrell,Pensacola Bay City Ferry in Florida,Ferry in the Pensacola Bay,A National Park Service ferry navigates the Pensacola Bay to Fort Pickens.,https://www.nps.gov/common/uploads/structured_data/242ED14D-95F8-A1B3-4BEA8B8817B57B2B.jpg
3288,209,,NPS/Doggrell,Fort Barrancas and Spanish Water Battery,A white building and a fort,Fort Barrancas and Spanish Water Battery sit on Naval Air Station Pensacola.,https://www.nps.gov/common/uploads/structured_data/CF8AA22D-A3C2-8DBE-98F1255BBA16CE3C.jpg
3289,209,,NPS/Bernstiel,Fort Massachusetts,A fort with water on an island,Fort Massachusetts sits on Ship Island in the Gulf off Mississippi.,https://www.nps.gov/common/uploads/structured_data/CE2187A2-F3AF-54FA-06EFF4660752902F.jpg
3290,209,,NPS/Doggrell,Santa Rosa Area,White sand and green water,The Santa Rosa Area is the stech of beach between Navarre and Pensacola Beach. There is a fee area called Opal Beach.,https://www.nps.gov/common/uploads/structured_data/46C38968-B71F-9227-B5029F6AC3DB6004.jpg
3291,209,,NPS/Doggrell,Naval Live Oaks Area,Green trees with water,"The maritime forest sits on the Santa Rosa Sound in the Naval Live Oaks Area, fee free area in Gulf Breeze, Florida.",https://www.nps.gov/common/uploads/structured_data/CECB6504-E46D-110F-AC4A39D32488193B.jpg
3292,209,,NPS/Breault,Davis Bayou,Water,"Davis Bayou is a fee free area in Ocean Springs, Mississippi. Home to beautiful nature area.",https://www.nps.gov/common/uploads/structured_data/CF532898-AD17-5265-F3C3891182FEE203.jpg
3293,209,,NPS/Wade,Perdido Key Area,Wood boardwalk to a sound water.,"Perdido Key Area is a fee area featuring 7 crossovers, 2 pavilions, and 4 parking lots on the Gulf and Sound.",https://www.nps.gov/common/uploads/structured_data/D03B85B1-D5F7-2B98-46ED669DBE0EB771.jpg
3294,209,,NPS,Fort Pickens,A fort,Fort Pickens is the most visited site in the Florida District.,https://www.nps.gov/common/uploads/structured_data/47EECE5F-9B81-0727-1AF1564B9D2C86FA.jpg
3295,210,,NPS/S. Lacy,Fossil Exhibits at the Thousand Springs Visitor Center,A fossil horse stands in the center of a room filled with posters and display cases,The Thousand Springs Visitor Center is the only place at the monument to see fossils.,https://www.nps.gov/common/uploads/structured_data/3DE8A223-C218-D1DA-CB8CF6266B45585F.jpg
3296,210,,NPS Photo,Hagerman Fossil Beds National Monument in Southern Idaho,"Steep, rocky bluffs line a river, awash in warm sunset colors",The Glenns Ferry Formation contains one of the world's richest Pliocene fossil deposits.,https://www.nps.gov/common/uploads/structured_data/3D8D0614-0D98-C696-1C209934805FE0A4.jpg
3297,210,,NPS/S. Lacy,Thousand Springs Visitor Center,"A sidewalk leads to a boxy, wood-paneled building labelled as ""visitor center""","The Thousand Springs Visitor Center, opening in 2022, marks a new partnership between the National Park Service and Idaho Department of Parks and Recreation.",https://www.nps.gov/common/uploads/structured_data/3DBB48EE-0CE9-B1D2-C104169F6AD58A8A.jpg
3298,210,,NPS/S. Lacy,Snake River Overlook in Hagerman Fossil Beds National Monument,"A wooden platform with railing, along with two exhibit signs, overlooks the river and fossil beds.",Enjoy scenic vistas and learn about Hagerman's Pliocene past at the Snake River Overlook.,https://www.nps.gov/common/uploads/structured_data/3E046477-A494-8F5C-73025B4525B98FA9.jpg
